X,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,clus,price
614,1.00969664171058,0.426574265144406,-1.81404582527068,1.41515630911028,0.589522163246481,-0.836564206677961,0.121276581364746,-0.29276410260717,0.293134585441466,-0.530366872715736,-0.439062258666161,0.804825748102633,0.761002114066381,-0.736294198649338,-0.0895155408004228,0.225717438262711,-0.23223151755432,0.801042580656505,0.0741701292279881,-0.641607421947609,0.341565463957546,0.194564214492756,1,183200
692,0.00814210270654795,-2.60484288832797,-0.325099510504448,0.827937023815704,-0.26995131246889,-0.515341058245153,-0.236820747037429,0.254320044830378,0.724296995311123,-0.0980294854564155,-0.770223743170966,0.241338232963972,0.449909760566535,-0.420246271704219,-0.0669004125257703,0.901064506452302,0.0426239245304259,0.809212773060936,0.334963316759669,-0.177486449172517,-0.832922810858155,0.264207413285608,1,176000
517,0.890245142695586,0.520926981576028,-1.63299898345323,1.78334336202319,0.00410430586947911,-0.674804185978152,0.892352821773169,-0.204668180129343,0.286790389558614,-0.772740863333438,-0.298077749969747,1.22352727872017,0.313114495023293,0.190845174914793,0.416279524255508,-0.0300518711933114,-0.166735544836342,0.917186137473644,-0.185401682005818,0.0361658816271549,-0.0380760942377233,-0.647402525751065,1,211000
173,0.141347683757213,-0.942549133227618,1.6550525950664,0.157289333409062,0.791812285360588,1.01054503746759,0.290972918073494,-0.424576916680007,-0.452314029050363,0.677076735582365,-0.108978980334884,0.4712186141875,-0.626793933656636,0.366894152280281,0.507106054057877,0.953160943365983,-1.72112345102427,-1.81563692472342,-1.61580645364333,-0.564965242125724,-0.0214849258059442,-0.54431637899586,2,163000
958,5.1801772694669,2.02673185903646,0.731070917791013,2.45669382403991,0.188033394186981,-0.564537385727067,0.157180908579325,-0.317445997806992,-0.589707881964539,1.1519758841973,0.204922982809829,-0.804429351824919,1.60154027955718,-1.53529204241444,-0.451096438867531,-1.74162570862846,-0.790426814782711,-2.18884480544055,1.5586244292082,1.53563841020113,0.059327289691288,0.582397904335597,1,272000
884,-1.79306632510654,1.89251299513755,0.84478632947606,0.120448576662764,1.80420046079221,2.47942352151702,-1.076779999436,-1.01926108641969,-0.807583999275168,-0.589916002882935,0.687997635841063,-0.181351921452088,0.784221460097489,1.2928455061586,-0.514187714617565,1.21409799065605,-0.0278679670072981,0.871904670708496,1.03275433657111,1.87837097613665,1.56354644928212,-0.917572772219013,2,135500
642,-0.585318009843814,-0.751042808307833,-0.474324964412762,-0.0927327335944235,1.32444485423133,-0.307292386521795,0.401287971331082,-1.86197128537428,0.377249549002957,-0.714742589085969,-0.0850536526306089,1.94378683534246,0.445694909048151,-1.43452733175019,0.730504120203263,-1.73039359983187,0.7357442357898,-2.4582661457409,0.563383739967554,0.544913542947198,0.603010518175634,-0.785956067987455,2,143250
1130,1.90603362075549,1.38535989203895,-0.827224317714857,0.373464414901372,0.667351465876294,0.121343779541014,0.616326795528204,-0.774798385747862,-0.410575971728052,-0.372925329359023,0.569435596488255,0.313162339016506,0.295178395557251,-0.463599903384839,0.0971573513764882,-1.20702737875745,0.741889002074766,-0.0493404791903605,-0.341273912844487,-0.972402724970431,-0.172281371582115,-0.00731267315197931,1,239500
953,-1.98001619147349,0.807824220667158,-2.88625607686384,1.88903122043731,0.0422598669549255,0.705952814124901,-0.361507259556477,-0.0920777164234906,-0.152946849272274,0.924616361848728,0.111653494293311,-1.35849195815295,-1.10605056871432,0.133426830611079,-0.454372038149273,0.79699823407379,0.577997407701434,-0.505341805299935,0.647323337361896,-1.01605907903873,-0.122194853141346,-0.611795445005584,2,124000
1438,3.67638897269697,0.57670334320215,-1.03749832464925,1.87465532472009,0.00162723586307977,-0.29714145383199,1.51777073870627,-0.105742233064186,-0.415625223953468,-0.0130268836237759,-0.261063431007646,0.142591522711018,-0.410279825885095,0.794978773974795,0.291152396062212,-0.098620380551779,0.251883250371041,0.327498863996646,0.461102613314371,-0.434365080688693,-0.0368784270625354,-0.0856209269508617,1,310000
658,5.31578568898287,-0.67440589729799,1.31448856873388,3.0108593582533,-0.247900660539184,-0.404688895275365,0.357444678851118,1.33010760855013,-1.6279903769035,1.44689206343879,-0.6411575867673,-1.24959525345239,0.345863192853751,-0.723583379865076,-0.35608189070098,0.802536045397314,0.484073032058069,-0.867042988271652,-0.272456487099622,2.33464049633324,-0.230697016550681,-1.11481069338596,1,402000
1379,-0.136564257417567,0.351130591954416,0.305059949573391,-2.11958607062408,-0.318116514277913,-1.0200177256258,0.29584352877863,0.115232492734003,0.263173118802304,-0.106566351181621,-0.927569823019926,0.487519331733059,-0.879497381405527,-0.383460565833852,0.289076403561534,0.369059541763689,1.05938289653875,1.48173274743664,-0.240068735124717,1.20197263879425,-0.095145372273849907,-0.272519142823254,2,112000
1340,0.880637275205508,1.59204389802776,-2.00473158510733,-0.360572906657185,0.975711781169897,-0.415792176925704,0.518577225752971,0.158284077490358,-0.20151255403563,-0.603783010662504,-0.50246259790058,0.560507582233697,0.110450114324735,0.178083973293278,-0.0951052747420963,0.819672431545374,0.200612394746286,1.22639484582079,-0.71182991280876,-1.10022475587976,0.396293373247592,0.248029737842985,1,155835
840,0.217975451242056,3.35065967212415,2.18841916518438,-3.42673289309856,-4.36864313507974,0.52450775349749,-1.63451756489725,0.792262683643463,-0.949731506091666,-0.693901455787504,0.768887591253257,1.23546662605931,2.64484318138123,-0.237943412007693,-0.949467748445225,-0.441695381773606,-1.74923064390768,0.478073198834687,-1.13362755435686,-0.387184867382871,1.4637920712304,-0.953606291255269,2,141000
719,-2.04838139187321,-0.740416448754107,-0.602580638717073,-1.44235662132972,0.263432172134034,0.137311969476226,0.982509705011321,0.106813306349738,-0.467383114768875,-0.255826732172319,-0.241719665031356,0.334804793409277,-0.0783935383412614,1.26047927023172,0.0740922924590807,0.0353818962909791,0.29795337707796,-0.138394683441532,0.0737613127758844,0.0159326478428213,-0.459350822357524,-0.437759241665549,2,124500
969,-2.12987737005421,-0.169223616641763,-1.31781060388122,-1.00988812016259,-0.655975455384226,0.579828347187526,-0.467389968440037,-0.160788753272121,-0.957491482244233,0.478943319193074,0.784593128859021,-1.32088206148276,-0.314514294604998,-0.0480090970032738,-0.861719794737073,0.147987287068365,1.08425783624997,0.478612042411834,-0.908290429465134,-0.848782962254097,-0.591288272569239,0.497303615261513,2,99500
103,1.37739966974553,-0.976316493800674,-1.30534020044845,-2.95494060660813,-0.00401984807252243,-0.211155176288516,1.15253334871233,-0.157359996927858,-1.13920565382223,-0.504048169333193,0.00517805171673843,0.526552213687957,-0.881243447481286,1.52574361767493,0.241093617210521,-0.45779635334117,1.06035804274796,0.445551665796113,-0.0765266436325856,-0.0499521111746258,-0.260102555100162,-0.165777081557748,1,198900
1305,0.549832958522224,-2.21233079496461,-0.0847602017426611,0.643564808910205,-0.897100555708874,-0.547929492826131,0.636679648907974,0.0484427721291283,0.106396843754491,-0.361218027682811,-0.0126892891251444,0.570094181780784,0.842974059235209,0.464288954165433,0.180139160451324,-0.870915413182475,-0.430844631341788,0.572569761544469,0.267080914080258,0.578799686654493,-0.714065120131077,0.00628989745273224,1,179200
368,0.412577489923995,-1.39332590601218,0.921051192748993,-0.0570942665220657,0.906483653561834,0.673565186029285,-0.798874516001738,-0.843178663296181,-2.60822441195926,0.316571182402789,0.771122552004883,-0.606726354403442,-0.601340652648553,1.2577897817503,-0.555291889234761,0.434753717642628,-0.223213444600864,0.96237239819717,1.97208021393453,0.995043863892195,1.03810476120579,0.421244162814475,2,162000
60,0.1951429902529,-2.12375328888949,-1.26057407296579,0.789567464076358,0.458747260873325,-0.630255005917164,0.50474051749271,-0.221263243990381,0.738405781298676,-0.892069442120495,-0.694762341375509,1.39785886058189,0.764999614625304,-0.0758837766721654,0.578743792105869,0.0585724533929836,-0.433587185334388,0.366964781239793,-0.186406210670904,-0.0283220901372106,0.86300122852564,-1.52563901256913,1,158000
154,-2.72239605087933,1.61233860808082,3.0142968231133,-2.53568404175848,-0.096239112718884,-0.483459151415392,0.345490017998682,-0.462259931925624,1.59484984520422,0.588400764486791,-1.33128546415527,0.344413195169326,-0.621132843229398,-0.72533319150365,-0.0303303640490935,-0.261219990510839,-0.981585655549323,0.511043203794003,-0.0432466545976318,0.921611652273332,0.670204426114761,-0.624879794335964,2,125000
446,1.87229305850934,2.75595061022656,-1.23898185358941,-0.463098320577398,0.654688369819742,-0.549925601045547,-0.0422576565700353,0.387834868734947,-0.075947465291705707,-0.226690893879846,-0.639968908432424,0.454257364191792,0.726329859506839,-0.26246196769836,-0.293572643962347,0.895497394185294,-0.706786059511532,1.27472551910256,-0.0197251096744351,-0.728144882444384,0.0834040345810911,-0.583699939660343,1,199900
831,-1.36180670903458,-1.28793983266016,0.98840308972653,-0.367617975145696,-0.411872943656988,0.346408603592259,0.991299142624998,-0.150528840146381,0.386688557671523,-0.108081837981706,-0.306512482923599,0.512589980479796,0.443181486632036,0.896409876736892,0.177962419396408,0.075871298506407,-0.533878007986062,-0.440426004766241,0.00111483076928769,0.17495797187234,-0.46456650547191,-0.810734543640196,2,139950
343,-3.09781671624669,1.09804274741424,-2.31193866870379,1.86382742358955,0.00421051106508926,0.111566093487096,-0.322469837114534,0.203567511081629,-1.79464679663854,0.838798314651629,0.579141857946008,-0.635369885569492,-0.997464369984115,0.461607549115976,-0.4150698910476,0.291864912609612,-0.316047135264273,-0.675046890020089,-0.108486399323272,0.0716566452249456,0.0917930892861553,-0.581861364596981,2,85000
271,3.80342758270911,1.9287085593088,-0.601660112879985,0.453248459776175,0.408916522801963,0.42889732352291,1.53269956885628,0.207967610411289,-0.693018841192119,0.318063378759494,0.0273321159288088,-0.414530604379798,-0.356381262144016,1.1442039325276,0.128897600824219,-0.387770561124725,0.0694955537845565,-0.141370004068817,-0.481625847231013,-0.125928132923162,-0.328261708807241,0.155250565646246,1,290000
1415,1.78784577838618,-1.3166651614334,2.72577382426886,-0.608864610766844,-1.04923643730921,-0.197175382135338,-0.0650003590755611,-0.986970873131223,2.51238436534507,0.755413523367915,-0.946307313720144,-0.0653789799936889,-0.66542291720593,-1.48639538555315,0.494871796640422,-0.685097505558851,-0.676262129258094,0.671277112753931,-0.871686336906536,0.820545547357387,-0.185324516978024,-0.248009804200051,1,223000
511,-2.11179717944276,-1.52114969824559,0.544141115354048,0.319203579656985,0.150866696484613,-0.3789977451903,0.39986071328371,0.0185281363275035,0.472526081275829,-0.482249942824975,-0.941459978473357,1.79998391882172,-0.0188796644663526,0.513727032544328,0.566554323861979,0.987058885840233,-0.564672394477786,-0.350385657826607,0.637571058559364,0.149157446284113,-0.81080764487475,-0.591633640087101,2,129900
450,1.75246578550852,-2.40038795178221,2.45008144629088,-0.218249779537428,0.575517760049462,-0.551700656548656,-0.519109632483573,0.789576668697081,-0.463712053565627,0.150699784886116,-1.49063350159424,-0.528324018469851,1.07572089980527,-2.82222588294262,-0.980245197874428,2.66520804263643,3.76255601402516,0.371677209892136,-0.828411985931946,0.675674885185322,-0.16279015100003,-1.22886623380392,1,280000
1154,1.17310449543833,-2.32364261050067,-1.91772001487655,1.00879963140295,-1.55746274929022,0.092310721496276,-0.79042411479466,-0.374858340829885,-0.0689671399365729,0.682498280522155,0.583182633225944,-1.12012796050389,-0.343706243500505,-0.333620765812609,-0.224260368280419,-0.378757751452833,0.406260146635554,0.31083542715712,0.117788655925559,-0.0777730793553328,-0.754935454320771,0.0172368851856055,1,230000
1184,2.10401619630063,-3.01803891254242,1.01715386732332,0.23289125902344,-0.51938674462094,-1.02857208245822,0.399772866180947,-1.22804000808069,2.43613559371006,-0.197298598049309,-1.1275528762306,0.968381800661117,-1.39372658244293,-1.11175341784272,0.93477713315924,-0.929938112914441,0.697147007377794,1.09933788161176,0.36100669686121,-0.100178241729339,0.181681138070812,0.537928579769752,1,262000
735,-1.03963204147888,-2.44989043467621,0.242979839558793,2.89372143045136,-2.71665811680344,-1.09341737336775,0.201381127153468,-0.335321900624437,-0.948414959965753,-0.217905277559205,1.15832964375852,-0.172848348766534,1.99680008534705,-0.738349008599491,-0.913154473283675,-1.20882849180434,-0.696336994132369,2.26365174982253,-1.3213555458557,0.878314601643144,-0.321747771328688,-0.0806418376770146,2,179000
328,-4.35327499546076,2.16681708165465,1.22149958483865,-0.345348275233394,-0.127685254125437,0.270103187952739,0.866172331929143,-0.423908564261176,0.32861298832789,0.727689190685618,-0.281021682417593,-0.506052504910874,-0.909431209474888,0.0444877957665808,-0.300171767424541,-0.494028666686627,0.057299769520119,-0.00420268504163723,0.00517440722978071,0.605486442049574,-0.444568620918645,-0.141159338235244,2,78000
705,0.848495851966015,1.57193679030749,-2.37179579408641,-0.149315692914188,0.896877888911226,-0.523285204613555,0.0790649221842989,0.165100904980553,-0.390254584922693,-0.235029392987436,-0.416319285338158,0.128224088825871,0.244272919909487,-0.175231305316131,-0.310772030327016,0.59728620391383,-0.0296148783893711,0.987917418409098,-0.15736068170828801,-0.783616856632397,0.271024588012792,0.101086477410832,1,179540
1424,-3.04493084083893,-1.27960911960345,1.37038200103325,0.86198869591634,0.132931417886877,0.754166186978536,1.08277171769139,-0.940472950756317,0.690334694242595,1.14600505744414,-0.080831945779202,-1.82579346962241,-1.23545294554038,-0.414798044385213,-0.423608433605903,-0.678159223082584,0.290909160670549,0.581958298432156,-1.26955265524805,-0.708784876310517,-0.0939285361727148,1.22928303337849,2,119000
551,-1.61328288899558,-0.496215567307614,-1.61797605176152,-0.595979018364164,0.315769122821042,-0.45974826001683,0.826533317380618,-0.189163345331203,-0.635208619582998,-0.644610787296496,0.101533267229378,0.755781584262974,-0.480619949678025,0.500739718696954,0.310146333375166,-0.61925231617155,1.52717239248426,0.118585542363467,0.341546125172646,0.310995538858249,-1.14506070366825,1.43367880292928,2,108000
523,1.01525860963045,-0.605885030878011,-1.45958543524167,-2.63419442218198,0.632223595679571,-0.504130026510811,-1.053772422859,-0.577867294215809,0.223995801479668,-0.432415529921458,-0.155590450060344,0.637646956842642,0.764812482373072,-1.18073179760203,-0.149231511639149,-0.343210025232916,0.201336760295419,0.270737888562967,0.0895585624699256,-0.437381444641811,-0.403352563616002,0.317747451214733,1,176000
186,-2.13906546985363,3.13117609944726,0.799766802537248,-0.351040847722384,0.453297367572138,-1.00132683225161,1.95630126245979,1.04716078923454,0.48518426163356,-1.26747702982079,4.64680107062787,-1.22044008430552,-0.320687325822449,-0.781726980584893,0.214913137207055,1.31518659640535,-0.409441380950076,-0.0762862188846256,0.286720713061356,0.300207733098645,-0.176520529190526,-0.819701661491005,2,135000
1037,0.968422618228056,-0.862910627946279,2.2916081723173,-0.174581218288844,0.138044028655452,-0.998158869364676,-1.21062399248619,-0.0993797028278741,-1.50768831892297,-0.0453700480132006,-0.0697817655021373,2.21812245892063,-1.04241192121279,-0.751133193300632,0.610728372109817,1.30213754192845,-1.65094386129843,0.766319983962815,-0.688238870202202,-0.975225696479554,-1.12942852911859,0.549302744450582,2,155000
342,2.91373386774976,-1.20959797468572,-1.52876368828164,-2.08529879430209,-0.719959290298177,0.222163099620638,-1.6648433346614,0.509107676095312,-0.433656393280594,1.9461239962809,-0.0211125464704665,-2.68575338567969,-0.0463827767966602,-0.491638350473597,-1.03236836335366,0.681821303945506,-0.478421438074222,-1.67421126820612,-0.298525409327553,1.18695064132888,0.713298706058949,1.40356333742715,1,266000
306,-3.69086185712573,1.50088878692798,0.451358855356923,-0.291151626927303,0.439869973184544,-0.106388599820539,0.117731941334892,-0.450503161174527,-0.374779816929646,-0.344363751133255,0.600084363062356,0.499310882029153,1.61393523888352,-0.809633808556029,-0.317600041875378,-1.06674370718409,0.134356741840306,-0.900864475127177,-0.418668750779837,0.413632208847009,-0.477344382973033,0.857914852763594,2,89500
1217,-3.274790068038,-1.28663823231035,0.529371803007236,-0.0246358303883537,0.930663027988056,-0.73851555698323,-1.11855666249844,0.193297714161841,-1.11174741584149,-0.17617936704638,-0.285684817572225,1.95396108726922,-0.66410909840352494,-0.305495664497465,0.59066288546337,1.20338380396402,-1.55616701760796,-0.396641986790461,-0.672376979901119,-0.261683794742785,-0.704924523394972,0.47413259447364,2,115000
571,0.354755217963843,1.75538791757532,-2.09294451763722,0.466552121976249,0.76201543484255,-0.524234107101146,0.330930950247483,0.456111576836896,-0.328185177531448,-0.329229305381435,-0.553315914418746,0.314652911135986,0.12759653584536,0.13732830369466,-0.287371330805337,0.977980168209475,0.196954861883922,1.01034164580743,-0.130178555120562,-0.900641604201414,0.171604955107659,0.645835730315344,1,170000
447,-2.37605654118801,2.00618098196174,0.594541933972765,-0.761610191690619,0.181202681701502,0.335897168551018,-0.607428793827898,0.114853930098442,0.60832631164996,0.166958805655152,-0.340354318893678,-0.026770786060602,0.961836837527242,-0.822533913564269,-0.658890394285503,0.909977073209376,-0.262673563864134,0.409155406630935,0.101016878096787,-0.510395872762957,-1.56983595138234,0.0986133507641503,2,119500
259,0.493169714189582,-1.67245286067585,3.34677600460181,1.03672737138935,-0.28137980926952,-0.68004573451685,0.674005576443278,-0.706189627190548,-0.425091404464671,1.1197618270531,-0.874318257749709,1.29519860264186,-4.25762455566973,0.291970696013601,1.53863092911375,0.632390518496311,-0.756945435333081,-0.357258003367572,-2.01648449104739,0.555408896398835,0.238296809178401,1.27568103150899,2,176000
712,0.119130961673605,0.0675453038229828,0.511089014413823,-2.21441072442294,-0.0319738978492998,0.665273895013868,0.506368141249432,0.0532815131516039,-0.40138420995067,0.207305686431671,0.0244985965579468,-0.392829417112574,-0.00790600820474319,0.707614833440597,-0.296897649505879,0.26334742088478,0.203978411693156,0.14831730161182,-0.555651298606301,-0.643558835895879,-1.05405048306318,0.291491871702323,1,165000
562,2.62649704107835,1.59482531542269,-0.364193189935929,1.57570912366863,0.0885319471613204,-0.524453509898333,0.401943085997446,-0.212989612543561,0.636633589733684,-0.557111986269726,-0.416955616411747,1.07693960812889,0.815629652443439,-0.572342742731503,0.208626654427507,0.265588228075136,-0.49255897289791,1.35934520402624,-0.0644064677834179,-0.670346687760075,-0.329801138238888,-1.07013279813005,1,268000
772,0.256508866335361,-2.03243239065867,-2.23509098912663,0.930573680645075,-1.29554037984904,0.461638940975222,-0.849910951943709,-1.37052659122123,0.371072457296171,0.0739167250258702,1.23630749925286,0.064827425099282,0.159035066717203,-1.10313784033821,0.450148658587252,-1.96259664081087,0.82313378240293,-1.38687854543038,-0.828470555107545,1.20567542090304,-1.16396999081146,0.211290157799223,1,162000
1074,-1.81829271794443,-1.4131846767522,1.48930655503521,0.481535292780031,0.766443358083381,-1.77461084166985,-1.50719884291053,0.312256541042006,-2.71598147500517,0.304567916464551,-0.325298129178894,2.12803581748206,-0.438849737694398,-0.956748501874215,0.221123565829913,1.34672871897504,-2.19257018563185,-0.674906372111167,-0.169672095615215,0.645591929991275,-0.116341534460756,0.0990449018042045,2,138800
1053,1.27290718310563,-2.03076766960455,-1.83411274202841,0.29376754832278,-1.23453354149099,-0.268014698515817,-1.59064161192623,-0.0412546817122123,0.846188512770051,0.562697768361696,-0.159750329835792,-0.702996693069148,0.290773626237595,-0.98927419764394,-0.330583527153292,0.772349420430183,-0.330279447711556,0.376617920779091,-0.168462493592163,0.0944653048366092,-0.170894696814095,0.285706978773687,1,185850
372,-2.802793797587,-0.991192897444409,1.73894599741161,0.689251985547386,-0.188620491583746,-0.205760561446317,0.918594554279067,0.0750154277485682,-1.09193604920194,-0.0494886436162514,0.141601429510547,0.641340326427191,0.426714477953118,0.609506269273396,-0.151718554066275,-0.0599782653754244,-0.529383127344852,-0.238350347576771,-0.109649389509368,0.0269585124597509,-0.557336259207758,0.0193979182868439,2,123000
1116,-2.72466556758978,0.177237234644476,1.4335213390769601,-1.35213242916025,-0.0381469500143652,-1.13861381462729,0.245755552251333,-0.255671353570233,1.57538293121241,0.736244555786841,-1.51996487637837,-0.115348300457345,-0.847593462376364,-0.722039522324467,-0.0497643039826838,-0.422981881329478,-1.10895037501165,0.826351763200898,0.272542530429079,1.16641615847403,1.03998128437912,0.200236065975044,2,133700
93,0.29993488485576,3.5788825303019,2.22565609690047,1.98022922494895,-3.22219479156183,2.4534827579021,-3.27309390359054,3.01481855380019,1.43278629283199,-0.225632483231743,0.912508869423532,1.01962679769287,-0.467936364695714,0.588076268388205,0.736629655904051,-1.07015099300391,1.4052520642762,0.946499708206775,1.2917312976784,-0.9732105189778,0.53233940575875,-0.0159251046405881,2,133900
744,1.65342449374173,3.93458798887316,2.33372591762362,-0.714051630952423,0.06723817432844,-0.599340444552224,1.56282938571364,-1.37416744530616,1.58044809157662,2.35784305892496,-1.79712377292375,-1.48627563403272,-4.96150200694334,-0.491282267161824,0.461357424426012,-0.760814841961698,0.348015886456245,0.940285585426768,1.96876183871556,0.766241911070339,1.30132729455725,-1.60525309139927,2,265979
129,-0.186960668160433,-0.863296773398176,-0.667620657496966,-0.563581480288309,2.10108486802337,0.227717005772773,0.796294517536607,4.59689292551467,2.51037843248931,-2.3816282347108,3.16317498447096,1.40734255531418,-1.8639251643732,-1.19891689142256,0.515507655953946,-0.420621736752017,-0.64928290502892,-0.937406152176206,1.05051752914155,0.348021082945443,0.896734287847886,-1.23092638686839,2,150000
1078,-2.58496805335271,-0.628158060008398,1.49473263117946,0.909511153667753,-0.241429695585135,-0.283459184989345,2.04891272748335,-1.00542375882964,0.428472667741863,0.497382153870726,-0.341656169645468,-0.322578665264745,-1.20977044065428,0.324662324351474,0.203367338716785,-1.62320077965243,-0.628757075843694,0.723906672166685,-0.779190119262529,0.32116258070882,1.39022023495638,-0.933491989203122,2,133000
1241,-1.69813957858496,1.89312870439507,1.34954601204796,-0.396444606036436,0.848526455744402,0.803642736450839,-0.200889459524221,-0.0313062460022126,1.08038784566022,0.347787013615298,-0.835996844901927,-0.105632551729928,0.163576607574671,-0.616543057601268,-0.493752429382626,1.69136087466361,0.503885623604696,-0.278232494106369,0.684472248535155,-1.66847951736272,-1.1707998270177,0.151886992148578,2,230000
